cliente_codigo	codigo	codigocolaborador	datainicio	datalancamento	dataproximarevisao	datarenovacao	dataterminoprevisto	dataultimaatualizacao	diasporsemana	emrevisaoprofessor	genero	idoperacaoemmassa	isgeradoporia	nivel_codigo	nome	nrtreinosrealizados	predefinido	professorcarteira_codigo	professormontou_codigo	programatreinorenovacao	programatreinorenovado	situacao	totalaulasprevistas	treinorapido	versao	_chave
1059	2499		2017-09-18 00:00:00.0	2017-09-18 20:30:14.304	2017-10-20 00:00:00.0		2017-10-20 00:00:00.0		5						PERCA E DEFINIÇÃO			48	48			0	22		590	b3c787b3459ac48df1921ab2f20c970
39	196		2016-07-26 00:00:00.0	2016-07-26 16:18:22.847	2016-08-02 00:00:00.0		2016-08-25 00:00:00.0		5						PROG 2607161618	22		8	8			0	22		590	b3c787b3459ac48df1921ab2f20c970
2023	5888		2019-07-25 00:00:00.0	2019-07-25 06:23:29.703	2019-08-01 00:00:00.0		2019-09-05 00:00:00.0		5						PROG GABRIEL P./ EMAGRECIMENTO 			74	68			0	30		590	b3c787b3459ac48df1921ab2f20c970
309	7402		2020-09-22 00:00:00.0	2020-09-22 06:14:10.791	2020-09-29 00:00:00.0	2020-11-03 09:00:51.567	2020-10-20 00:00:00.0		2						NOVOPROG 2209200614			87	87	6953	7552	0	8		590	b3c787b3459ac48df1921ab2f20c970
860	3233		2018-03-19 00:00:00.0	2018-03-17 09:31:42.037	2018-03-26 00:00:00.0		2018-04-27 00:00:00.0		5						HIPERTROFIA			47	46			0	28		590	b3c787b3459ac48df1921ab2f20c970
414	1517		2017-02-13 17:27:05.921	2017-02-13 17:27:05.921	2017-02-20 17:27:05.921		2017-03-27 17:27:05.921		2						NOVOPROG 1302171727			17	17	1239		0	12		590	b3c787b3459ac48df1921ab2f20c970
192	193		2016-07-26 00:00:00.0	2016-07-26 15:30:13.271	2016-08-02 00:00:00.0		2016-09-06 00:00:00.0		5						PROG 2607161530	16		8	8			0	30		590	b3c787b3459ac48df1921ab2f20c970
48	209		2016-08-01 00:00:00.0	2016-07-28 10:16:21.826	2017-03-06 00:00:00.0	2017-01-13 10:14:00.541	2016-09-12 00:00:00.0		5						EMAG. E DEFINIÇÃO	18		6	6		1343	0	30		590	b3c787b3459ac48df1921ab2f20c970
1216	3993		2018-07-24 00:00:00.0	2018-07-24 22:23:19.219	2018-07-31 00:00:00.0		2018-09-20 00:00:00.0		3						HIPERTROFIA	5		56	56			0	24		590	b3c787b3459ac48df1921ab2f20c970
1899	5483		2019-04-24 00:00:00.0	2019-04-24 15:21:53.962	2019-05-01 00:00:00.0		2019-06-05 00:00:00.0		5						DEFINIÇÃO			56	64			0	30		590	b3c787b3459ac48df1921ab2f20c970
2235	6390		2019-11-05 00:00:00.0	2019-11-05 13:39:41.731	2019-11-12 00:00:00.0		2019-12-17 00:00:00.0		5						EMAGRECIMENTO 			51	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
1980	5745		2019-06-28 00:00:00.0	2019-06-28 16:55:13.169	2019-07-05 00:00:00.0	2019-08-20 14:28:18.189	2019-08-09 00:00:00.0		5						HIPERTROFIA			17	17		6019	0	30		590	b3c787b3459ac48df1921ab2f20c970
9516	7447		2020-10-02 00:00:00.0	2020-10-02 17:44:59.528	2020-10-09 00:00:00.0		2020-11-13 00:00:00.0		2						PROG 0210201744			80	80			0	12		590	b3c787b3459ac48df1921ab2f20c970
1602	5072		2019-02-28 00:00:00.0	2019-02-04 13:22:59.026	2019-02-11 00:00:00.0	2019-04-23 16:37:07.48	2019-03-29 00:00:00.0		5						EMAGRECIMENTO 			17	17		5469	0	20		590	b3c787b3459ac48df1921ab2f20c970
830	5127		2019-02-14 00:00:00.0	2019-02-14 11:40:02.571	2019-02-21 00:00:00.0		2019-03-28 00:00:00.0		5						EMAGRECIMENTO			51	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
1225	3065		2018-02-09 00:00:00.0	2018-02-09 16:24:35.35	2018-03-31 00:00:00.0		2018-03-31 00:00:00.0		3						EMAGRECIMENTO			48	48			0	21		590	b3c787b3459ac48df1921ab2f20c970
2252	7272		2020-08-20 07:42:54.959	2020-08-20 07:42:54.959	2020-08-27 07:42:54.959		2020-09-18 07:42:54.959		5						NOVOPROG 2008200742			87	87	7010		0	21		590	b3c787b3459ac48df1921ab2f20c970
534	1366		2017-02-10 00:00:00.0	2017-01-18 12:36:31.697	2017-01-25 00:00:00.0		2017-03-24 00:00:00.0		5						REDUZIR % DE GORDURA E DEFINIÇÃO MUSCULAR 			20	20			0	30		590	b3c787b3459ac48df1921ab2f20c970
940	2328		2017-08-11 00:00:00.0	2017-08-11 15:27:33.076	2017-08-18 00:00:00.0		2017-09-11 00:00:00.0		4						REDUZIR % DE GORDURA 			47	8			0	17		590	b3c787b3459ac48df1921ab2f20c970
338	381		2016-08-22 00:00:00.0	2016-08-22 11:13:52.612	2016-09-03 00:00:00.0	2016-09-19 18:48:21.361	2016-09-17 00:00:00.0		5						PROG 2208161113			16	6		612	0	18		590	b3c787b3459ac48df1921ab2f20c970
308	505		2016-09-10 00:00:00.0	2016-09-06 17:13:17.195	2016-09-19 00:00:00.0		2016-10-15 00:00:00.0		5						HIPERTROFIA E DEFINIÇÃO MUSCULAR			17	17	259		0	25		590	b3c787b3459ac48df1921ab2f20c970
307	4060		2018-08-03 00:00:00.0	2018-08-03 18:09:24.883	2018-09-28 00:00:00.0		2018-09-28 00:00:00.0		3						REDUZIR % DE GORDURA			55	48			0	24		590	b3c787b3459ac48df1921ab2f20c970
60	211		2016-10-10 00:00:00.0	2016-07-28 11:14:56.679	2016-12-17 00:00:00.0		2016-12-17 00:00:00.0		4						EMAGRECIMENTO			6	6			0	38		590	b3c787b3459ac48df1921ab2f20c970
297	3837		2018-07-05 00:00:00.0	2018-07-05 15:32:59.37	2018-07-12 00:00:00.0		2018-08-01 00:00:00.0		4						NOVOPROG 0507181532			20	20	3507		0	15		590	b3c787b3459ac48df1921ab2f20c970
427	636		2016-09-21 00:00:00.0	2016-09-21 18:22:20.988	2016-09-28 00:00:00.0		2016-10-31 00:00:00.0		4						CONDICIONAMENTO FÍSICO 	13		8	8			0	23		590	b3c787b3459ac48df1921ab2f20c970
562	1520		2017-02-13 00:00:00.0	2017-02-13 17:27:35.192	2017-02-20 00:00:00.0		2017-03-27 00:00:00.0		5						HIPERTROFIA			17	17	1211		0	30		590	b3c787b3459ac48df1921ab2f20c970
1856	7513		2020-10-21 00:00:00.0	2020-10-21 09:26:00.749	2020-10-28 00:00:00.0		2020-12-02 00:00:00.0		5						PROG 2110200926	2		87	87			0	30		590	b3c787b3459ac48df1921ab2f20c970
1226	3606		2018-05-29 00:00:00.0	2018-05-29 16:49:03.674	2018-07-10 00:00:00.0		2018-07-10 00:00:00.0		4						definição			56	55			0	24		590	b3c787b3459ac48df1921ab2f20c970
664	4169		2018-08-16 00:00:00.0	2018-08-16 18:19:53.603	2018-08-23 00:00:00.0		2018-09-27 00:00:00.0		2						PROG 1608181819				46			0	12		599	b3c787b3459ac48df1921ab2f20c970
1617	4736		2018-11-22 00:00:00.0	2018-11-22 11:06:43.595	2018-11-29 00:00:00.0		2019-01-03 00:00:00.0		5						EMAGRECIMENTO 	17		51	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
2194	7047		2020-07-20 00:00:00.0	2020-07-08 14:45:24.456	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						PROG 0807201445			80	80			0	8		590	b3c787b3459ac48df1921ab2f20c970
1885	6795		2020-02-13 00:00:00.0	2020-02-13 19:58:36.681	2020-02-20 00:00:00.0		2020-03-26 00:00:00.0		2						HIPERTROFIA	14		79	87			0	12		590	b3c787b3459ac48df1921ab2f20c970
9268	7140		2020-07-08 00:00:00.0	2020-07-08 15:13:18.012	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						PROG 0807201513			79	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
162	1169		2016-12-14 00:00:00.0	2016-12-14 17:17:37.283	2016-12-21 00:00:00.0		2017-01-16 00:00:00.0		5						HIPERTROFIA E DEFINIÇÃO MUSCULAR			17	17			0	23		590	b3c787b3459ac48df1921ab2f20c970
1317	3315		2018-04-02 00:00:00.0	2018-04-02 17:11:14.61	2018-05-02 00:00:00.0		2018-05-02 00:00:00.0		5						EMAGRECIMENTO			48	48			0	22		590	b3c787b3459ac48df1921ab2f20c970
9268	6909		2020-03-12 00:00:00.0	2020-03-12 18:55:10.753	2020-03-19 00:00:00.0		2020-04-23 00:00:00.0		5						Emagrecimento 			79	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
2357	6835		2020-02-27 00:00:00.0	2020-02-27 09:06:32.862	2020-03-05 00:00:00.0		2020-04-09 00:00:00.0		5						EMAGRECIMENTO 			87	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
870	7206		2020-07-20 00:00:00.0	2020-07-20 13:14:23.854	2020-07-27 00:00:00.0		2020-08-31 00:00:00.0		5						readaptação (pandemia)			86	86			0	30		590	b3c787b3459ac48df1921ab2f20c970
453	5295		2019-03-22 00:00:00.0	2019-03-22 07:45:47.246	2019-03-29 00:00:00.0		2019-05-03 00:00:00.0		5						PROG Gabriel P./ HIPERTROFIA 			68	68			0	30		590	b3c787b3459ac48df1921ab2f20c970
1256	5674		2019-06-11 00:00:00.0	2019-06-11 10:29:01.057	2019-06-18 00:00:00.0		2019-07-23 00:00:00.0		2						PROG 1106191029			51	51			0	12		590	b3c787b3459ac48df1921ab2f20c970
932	2129		2017-06-29 00:00:00.0	2017-06-29 18:04:26.366	2017-07-06 00:00:00.0		2017-07-12 00:00:00.0		5						EMAGRECIMENTO 			45	45			0	9		590	b3c787b3459ac48df1921ab2f20c970
864	4245		2018-08-30 00:00:00.0	2018-08-30 10:12:17.423	2018-10-02 00:00:00.0		2018-10-02 00:00:00.0		5						HIPERTROFIA			64	48			0	24		590	b3c787b3459ac48df1921ab2f20c970
1171	3170		2018-03-06 00:00:00.0	2018-03-06 11:19:01.148	2018-03-13 00:00:00.0		2018-04-17 00:00:00.0		5						EMAGRECIMENTO			51	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
219	566		2016-09-14 00:00:00.0	2016-09-14 19:22:03.888	2016-09-21 00:00:00.0		2017-01-05 00:00:00.0		4						REDUZIR % GORDURA 			8	8			0	64		590	b3c787b3459ac48df1921ab2f20c970
319	953		2016-11-03 00:00:00.0	2016-11-03 18:07:34.457	2016-11-10 00:00:00.0		2016-12-04 00:00:00.0		2						NOVOPROG 0311161807			16	16	647		0	8		590	b3c787b3459ac48df1921ab2f20c970
1381	3487		2018-05-09 00:00:00.0	2018-05-09 18:02:09.074	2018-05-16 00:00:00.0		2018-06-20 00:00:00.0		3						HIPERTROFIA 			47	47			0	18		590	b3c787b3459ac48df1921ab2f20c970
1695	4930		2019-01-10 00:00:00.0	2019-01-10 21:02:47.558	2019-01-17 00:00:00.0		2019-02-21 00:00:00.0		3						ADAPTAÇÃO	13		56	56			0	18		590	b3c787b3459ac48df1921ab2f20c970
864	5854		2019-07-17 00:00:00.0	2019-07-17 18:14:04.684	2019-07-24 00:00:00.0		2019-08-28 00:00:00.0		5						PROG 1707191814			68	56			0	30		590	b3c787b3459ac48df1921ab2f20c970
316	284		2016-08-09 00:00:00.0	2016-08-09 14:58:55.653	2016-08-16 00:00:00.0		2016-09-09 00:00:00.0		5						EMAGRECIMENTO	0		20	20			0	22		590	b3c787b3459ac48df1921ab2f20c970
9257	7139		2020-07-08 00:00:00.0	2020-07-08 15:12:47.655	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						PROG 0807201512			79	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
1010	3382		2018-05-29 00:00:00.0	2018-04-16 11:40:56.277	2018-04-23 00:00:00.0		2018-06-25 00:00:00.0		5						DEFINIÇÃO MUSCULAR	24		20	20			0	19		590	b3c787b3459ac48df1921ab2f20c970
780	4099		2018-08-08 00:00:00.0	2018-08-08 21:16:51.911	2018-09-19 00:00:00.0		2018-09-19 00:00:00.0		3						EMAGRECIMENTO			55	55			0	18		590	b3c787b3459ac48df1921ab2f20c970
16	427		2016-08-26 00:00:00.0	2016-08-26 11:47:17.845	2016-09-02 00:00:00.0		2016-09-30 00:00:00.0		4						FORÇA			20	20			0	20		590	b3c787b3459ac48df1921ab2f20c970
1315	4612		2018-10-31 00:00:00.0	2018-10-31 18:09:35.202	2018-11-07 00:00:00.0		2018-12-12 00:00:00.0		4						EMAGRECIMENTO 			64	56			0	23		590	b3c787b3459ac48df1921ab2f20c970
162	3498		2018-05-10 00:00:00.0	2018-05-10 19:34:15.967	2018-06-21 00:00:00.0	2018-07-05 14:16:21.123	2018-06-21 00:00:00.0		3						HIPERTROFIA			48	48		3829	0	18		590	b3c787b3459ac48df1921ab2f20c970
355	2229		2017-07-20 00:00:00.0	2017-07-20 10:14:09.79	2017-07-27 00:00:00.0		2017-08-31 00:00:00.0		5						HIPERTROFIA MUSCULAR 			41	41			0	30		590	b3c787b3459ac48df1921ab2f20c970
864	6618		2020-01-07 00:00:00.0	2020-01-07 23:59:04.534	2020-01-14 00:00:00.0		2020-02-18 00:00:00.0		2						HIPERTROFIA 			79	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
242	6626		2020-01-09 00:00:00.0	2020-01-09 06:26:47.95	2020-01-16 00:00:00.0		2020-02-20 00:00:00.0		5						PROG 0901200626			78	81			0	30		590	b3c787b3459ac48df1921ab2f20c970
1757	5052		2019-01-31 00:00:00.0	2019-01-31 18:00:45.389	2019-02-07 00:00:00.0		2019-03-31 00:00:00.0		5						ADAPTAÇÃO			56	56			0	42		590	b3c787b3459ac48df1921ab2f20c970
1880	6811		2020-02-18 00:00:00.0	2020-02-18 11:42:48.636	2020-02-25 00:00:00.0		2020-03-31 00:00:00.0		5						PROG 1802201142			87	87			0	30		590	b3c787b3459ac48df1921ab2f20c970
247	2341		2017-08-14 00:00:00.0	2017-08-14 16:51:33.999	2017-08-21 00:00:00.0		2017-09-18 00:00:00.0		4						HIPERTROFIA			8	8			0	20		590	b3c787b3459ac48df1921ab2f20c970
2201	6296		2019-10-15 00:00:00.0	2019-10-15 19:37:42.689	2019-10-22 00:00:00.0		2019-11-26 00:00:00.0		5						PROG 1510191937			56	56			0	30		590	b3c787b3459ac48df1921ab2f20c970
1773	5094		2019-03-23 00:00:00.0	2019-02-07 08:09:08.158	2019-02-14 00:00:00.0		2019-05-04 00:00:00.0		5						ADAPTAÇÃO	35		64	46			0	30		590	b3c787b3459ac48df1921ab2f20c970
207	4300		2018-09-03 00:00:00.0	2018-09-03 15:58:52.933	2018-09-04 00:00:00.0		2018-09-12 00:00:00.0		5						HIPERTROFIA			64	64			0	6		590	b3c787b3459ac48df1921ab2f20c970
880	3513		2018-05-11 00:00:00.0	2018-05-11 13:55:06.568	2018-05-18 00:00:00.0	2018-06-11 13:23:11.121	2018-06-03 00:00:00.0		5						NOVOPROG 1105181355			20	20	3306	3658	0	17		590	b3c787b3459ac48df1921ab2f20c970
67	4361		2018-09-12 00:00:00.0	2018-09-12 11:09:06.228	2018-09-19 00:00:00.0		2018-10-24 00:00:00.0		5						QUALIDADE DE VIDA 			48	51			0	29		590	b3c787b3459ac48df1921ab2f20c970
275	395		2016-10-10 00:00:00.0	2016-08-23 12:15:49.398	2016-08-30 00:00:00.0		2016-11-10 00:00:00.0		4						HIPERTROFIA	17		20	20			0	17		590	b3c787b3459ac48df1921ab2f20c970
52	5707		2019-06-19 00:00:00.0	2019-06-19 11:14:06.747	2019-06-26 00:00:00.0		2019-07-31 00:00:00.0		4						PROG GABRIEL P./ DEFINIÇÃO 	30		68	68			0	24		590	b3c787b3459ac48df1921ab2f20c970
413	2944		2018-01-16 00:00:00.0	2018-01-16 15:51:47.487	2018-01-23 00:00:00.0	2018-03-14 15:42:36.523	2018-02-27 00:00:00.0		5						HIPERTROFIA			20	20		3208	0	30		590	b3c787b3459ac48df1921ab2f20c970
935	2106		2017-06-23 00:00:00.0	2017-06-23 20:34:21.569	2017-06-30 00:00:00.0		2017-07-24 00:00:00.0		4						REDUZIR % DE GORDURA	18		8	8			0	17		590	b3c787b3459ac48df1921ab2f20c970
2100	6840		2020-02-28 00:00:00.0	2020-02-28 11:26:10.409	2020-03-06 00:00:00.0		2020-04-10 00:00:00.0		5						PROG 2802201126			86	87			0	30		590	b3c787b3459ac48df1921ab2f20c970
2228	6624		2020-01-09 00:00:00.0	2020-01-09 01:31:41.017	2020-01-16 00:00:00.0		2020-02-20 00:00:00.0		2						EMAGRECIMENTO 			79	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
9261	7308		2020-08-31 00:00:00.0	2020-08-31 11:29:06.218	2020-09-07 00:00:00.0		2020-10-12 00:00:00.0		5						PROG 3108201129	22		87	87			0	30		590	b3c787b3459ac48df1921ab2f20c970
2251	6766		2020-02-06 00:00:00.0	2020-02-06 17:38:14.023	2020-02-13 00:00:00.0		2020-03-10 00:00:00.0		2						PROG 0602201738			79	80			0	9		590	b3c787b3459ac48df1921ab2f20c970
1601	5472		2019-04-23 16:53:25.515	2019-04-23 16:53:25.515	2019-04-30 16:53:25.515		2019-06-04 16:53:25.515		5						NOVOPROG 2304191653			64	64	5223		0	30		590	b3c787b3459ac48df1921ab2f20c970
1542	4363		2018-09-12 00:00:00.0	2018-09-12 15:42:23.836	2018-09-19 00:00:00.0		2018-10-12 00:00:00.0		5						EMAGRECER 			55	64			0	22		590	b3c787b3459ac48df1921ab2f20c970
975	3906		2018-07-13 00:00:00.0	2018-07-13 13:11:49.651	2018-07-20 00:00:00.0	2018-08-11 09:04:53.831	2018-08-13 00:00:00.0		5						HIPERTROFIA			20	20		4142	0	22		590	b3c787b3459ac48df1921ab2f20c970
321	4119		2018-08-10 17:09:02.689	2018-08-10 17:09:02.689	2018-08-17 17:09:02.689		2018-09-14 17:09:02.689		5						NOVOPROG 1008181709			48	48	3766		0	25		590	b3c787b3459ac48df1921ab2f20c970
315	1323		2017-01-10 00:00:00.0	2017-01-10 15:14:06.074	2017-01-17 00:00:00.0		2017-02-21 00:00:00.0		5						PROG 1001171514			16	16			0	30		590	b3c787b3459ac48df1921ab2f20c970
362	1113		2016-11-28 00:00:00.0	2016-11-29 13:27:54.343	2016-12-06 00:00:00.0		2017-02-10 00:00:00.0		5						EMAGRECIMENTO			20	20			0	52		590	b3c787b3459ac48df1921ab2f20c970
1542	6320		2019-10-18 00:00:00.0	2019-10-18 18:19:56.272	2019-10-25 00:00:00.0		2019-11-29 00:00:00.0		5						EMAGRECIMENTO			56	56			0	30		590	b3c787b3459ac48df1921ab2f20c970
1050	7124		2020-07-08 00:00:00.0	2020-07-08 15:04:35.426	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						PROG 0807201504			86	86			0	12		590	b3c787b3459ac48df1921ab2f20c970
953	2449		2017-09-01 00:00:00.0	2017-09-01 21:33:18.716	2017-10-01 00:00:00.0		2017-10-01 00:00:00.0		5						HIPERTROFIA			49	49			0	21		590	b3c787b3459ac48df1921ab2f20c970
1630	5897		2019-07-25 00:00:00.0	2019-07-25 18:28:33.454	2019-08-01 00:00:00.0		2019-09-05 00:00:00.0		3						HIPERTROFIA			56	56			0	18		590	b3c787b3459ac48df1921ab2f20c970
224	1022		2016-11-14 00:00:00.0	2016-11-14 17:32:27.608	2016-11-21 00:00:00.0		2016-12-13 00:00:00.0		4						REDUZIR % GORDURA E DEFINIÇÃO MUSCULAR 			8	8			0	16		590	b3c787b3459ac48df1921ab2f20c970
975	4677		2018-11-20 00:00:00.0	2018-11-14 21:50:12.902	2018-11-21 00:00:00.0	2018-12-24 10:12:54.254	2018-12-21 00:00:00.0		5						DEFINIÇÃO MUSCULAR			20	66	4512	4847	0	22		590	b3c787b3459ac48df1921ab2f20c970
250	696		2016-10-03 00:00:00.0	2016-09-29 17:31:29.768	2016-10-06 00:00:00.0	2016-11-04 17:46:37.407	2016-11-04 00:00:00.0		3						QUALIDADE DE VIDA			17	17		964	0	13		590	b3c787b3459ac48df1921ab2f20c970
400	560		2016-09-14 00:00:00.0	2016-09-14 18:03:35.001	2016-09-21 00:00:00.0	2016-10-26 17:17:38.637	2016-10-26 00:00:00.0		5						HIPERTROFIA	18		17	17		906	0	29		590	b3c787b3459ac48df1921ab2f20c970
296	406		2016-08-29 00:00:00.0	2016-08-24 17:25:28.107	2016-08-31 00:00:00.0	2016-10-05 17:44:17.444	2016-10-07 00:00:00.0		5						HIPERTROFIA E DEFINIÇÃO MUSCULAR			17	17		760	0	27		590	b3c787b3459ac48df1921ab2f20c970
25	551		2016-09-14 00:00:00.0	2016-09-14 15:35:10.516	2016-09-21 00:00:00.0		2016-10-31 00:00:00.0		4						HIPERTROFIA E DEFINIÇÃO MUSCULAR	20		8	8			0	26		590	b3c787b3459ac48df1921ab2f20c970
21	1768		2017-03-30 00:00:00.0	2017-03-30 18:20:53.196	2017-04-06 00:00:00.0		2017-05-11 00:00:00.0		5						EMAGRECIMENTO			17	17			0	30		590	b3c787b3459ac48df1921ab2f20c970
1819	7326		2020-09-02 00:00:00.0	2020-09-02 15:21:47.387	2020-09-09 00:00:00.0		2020-10-14 00:00:00.0		2						PROG 0209201521			79	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
1828	5227		2019-03-08 00:00:00.0	2019-03-08 21:52:01.122	2019-03-15 00:00:00.0		2019-04-19 00:00:00.0		3						DEFINIÇÃO			51	51			0	18		590	b3c787b3459ac48df1921ab2f20c970
1205	5395		2019-04-11 00:00:00.0	2019-04-11 11:33:00.722	2019-04-18 00:00:00.0		2019-05-31 00:00:00.0		5						EMAGRECIMENTO 			17	51			0	35		590	b3c787b3459ac48df1921ab2f20c970
9458	7399		2020-09-21 00:00:00.0	2020-09-21 19:45:44.814	2020-09-28 00:00:00.0		2020-10-26 00:00:00.0		2						PROG 2109201945	6		80	80			0	10		590	b3c787b3459ac48df1921ab2f20c970
1000	3299		2018-03-29 00:00:00.0	2018-03-29 13:46:32.105	2018-04-05 00:00:00.0	2018-05-11 13:54:29.31	2018-05-03 00:00:00.0		3						NOVOPROG 2903181346			20	20	3098	3512	0	15		590	b3c787b3459ac48df1921ab2f20c970
1927	5577		2019-05-17 00:00:00.0	2019-05-17 13:28:18.576	2019-05-24 00:00:00.0		2019-06-28 00:00:00.0		3						REABILITAÇÃO			17	17			0	18		590	b3c787b3459ac48df1921ab2f20c970
1858	6522		2019-12-04 00:00:00.0	2019-12-04 16:04:52.138	2019-12-11 00:00:00.0		2020-01-15 00:00:00.0		2						DEFINIÇÃO			74	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
1089	3947		2018-08-18 00:00:00.0	2018-07-18 18:23:28.238	2018-08-29 00:00:00.0	2018-09-25 15:16:34.629	2018-09-18 00:00:00.0		3						QUALIDADE DE VIDA			64	48		4442	0	13		590	b3c787b3459ac48df1921ab2f20c970
928	5038		2019-01-30 00:00:00.0	2019-01-30 09:14:56.705	2019-02-06 00:00:00.0		2019-03-13 00:00:00.0		2						EMAGRECIMENTO 			68	68			0	12		590	b3c787b3459ac48df1921ab2f20c970
1320	5109		2019-02-11 00:00:00.0	2019-02-11 10:43:41.97	2019-02-18 00:00:00.0		2019-03-25 00:00:00.0		5						HIPERTROFIA			51	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
441	976		2016-11-12 00:00:00.0	2016-11-07 17:46:48.099	2016-11-21 00:00:00.0		2016-12-22 00:00:00.0		5						QUALIDADE DE VIDA			17	17	705		0	29		590	b3c787b3459ac48df1921ab2f20c970
1398	5168		2019-02-21 00:00:00.0	2019-02-21 06:45:03.554	2019-02-28 00:00:00.0		2019-04-04 00:00:00.0		5						EMAGRECIMENTO			51	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
174	465		2016-09-01 00:00:00.0	2016-09-01 15:43:45.995	2016-09-08 00:00:00.0		2016-10-10 00:00:00.0		4						PROG 0109161543			8	8			0	22		590	b3c787b3459ac48df1921ab2f20c970
1035	2660		2017-11-06 00:00:00.0	2017-11-06 15:47:30.292	2017-12-15 00:00:00.0		2017-12-15 00:00:00.0		4						REDUZIR % GORDURA			8	48			0	22		590	b3c787b3459ac48df1921ab2f20c970
1099	4485		2018-10-02 00:00:00.0	2018-10-02 16:03:54.157	2018-10-09 00:00:00.0		2018-10-30 00:00:00.0		5						HIPERTROFIA 			64	64			0	20		590	b3c787b3459ac48df1921ab2f20c970
435	970		2016-11-07 00:00:00.0	2016-11-07 15:33:01.338	2016-11-14 00:00:00.0		2017-06-12 00:00:00.0		4						REDUZIR % GORDURA E DEFINIÇÃO MUSCULAR 			8	8			0	124		590	b3c787b3459ac48df1921ab2f20c970
1059	2696		2017-11-16 00:00:00.0	2017-11-16 16:33:08.412	2017-12-22 00:00:00.0		2017-12-22 00:00:00.0		5						EMAGRECIMENTO			48	48			0	25		590	b3c787b3459ac48df1921ab2f20c970
700	5113		2019-02-11 00:00:00.0	2019-02-11 15:55:00.771	2019-02-18 00:00:00.0		2019-03-18 00:00:00.0		5						HIPERTROFIA			64	64			0	25		590	b3c787b3459ac48df1921ab2f20c970
1930	6659		2020-01-15 00:00:00.0	2020-01-15 06:43:27.954	2020-01-22 00:00:00.0		2020-02-26 00:00:00.0		5						PROG 1501200643			81	81			0	30		590	b3c787b3459ac48df1921ab2f20c970
1265	3459		2018-05-28 00:00:00.0	2018-05-03 17:07:31.514	2018-06-18 00:00:00.0	2018-07-05 15:36:17.778	2018-06-29 00:00:00.0		3						REDUZIR % DE GORDURA			20	48		3845	0	13		590	b3c787b3459ac48df1921ab2f20c970
9485	7425		2020-09-28 00:00:00.0	2020-09-28 06:04:56.229	2020-10-05 00:00:00.0		2020-11-09 00:00:00.0		2						PROG 2809200604			87	87			0	12		590	b3c787b3459ac48df1921ab2f20c970
379	2573		2017-10-16 00:00:00.0	2017-10-16 07:40:01.491	2017-11-27 00:00:00.0		2017-11-27 00:00:00.0		5						PROG 1610170740			24	46			0	30		590	b3c787b3459ac48df1921ab2f20c970
1050	5873		2019-07-22 00:00:00.0	2019-07-22 12:26:54.967	2019-07-29 00:00:00.0		2019-09-02 00:00:00.0		5						DEFINIÇÃO			17	17			0	30		590	b3c787b3459ac48df1921ab2f20c970
2051	6152		2019-09-17 00:00:00.0	2019-09-17 11:38:53.951	2019-09-24 00:00:00.0		2019-10-27 00:00:00.0		5						DEFINIÇÃO			17	17			0	28		590	b3c787b3459ac48df1921ab2f20c970
49	3336		2018-04-06 00:00:00.0	2018-04-06 10:31:51.798	2018-04-13 00:00:00.0		2018-05-18 00:00:00.0		5						HIPERTROFIA			24	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
578	1540		2017-02-15 00:00:00.0	2017-02-15 19:56:00.326	2017-02-22 00:00:00.0		2017-03-16 00:00:00.0		4						REDUZIR % DE GORDURA E DEFINIÇÃO MUSCULAR 			8	8			0	16		590	b3c787b3459ac48df1921ab2f20c970
1290	4407		2018-09-18 19:04:31.762	2018-09-18 19:04:31.762	2018-09-25 19:04:31.762		2018-10-30 19:04:31.762		5						NOVOPROG 1809181904			55	55	3997		0	30		590	b3c787b3459ac48df1921ab2f20c970
82	4549		2019-01-02 00:00:00.0	2018-10-18 10:17:58.312	2019-01-31 00:00:00.0		2019-01-31 00:00:00.0		3						QUALIDADE DE VIDA			48	48			0	12		590	b3c787b3459ac48df1921ab2f20c970
9303	7393		2020-09-21 00:00:00.0	2020-09-21 09:55:25.787	2020-09-28 00:00:00.0		2020-11-02 00:00:00.0		2						PROG 2109200955	29		79	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
